sensor	time	ax	ay	az
2	31117	-520	384	23004
1	31127	1684	-300	15632
2	31127	-460	224	22888
1	31137	1640	-228	15796
2	31137	-472	340	22996
1	31147	1568	-300	15744
2	31147	-544	340	23020
1	31157	1548	-200	15752
2	31157	-496	228	22880
1	31167	1588	-248	15620
2	31167	-480	224	22960
1	31177	1568	-224	15700
2	31177	-456	468	22928
1	31187	1640	-136	15696
2	31187	-564	304	22824
1	31197	1640	-312	15744
2	31197	-520	220	23220
1	31207	1644	-324	15776
2	31207	-540	332	22908
1	31217	1620	-224	15556
2	31217	-452	340	22952
1	31227	1680	-244	15636
2	31227	-524	280	22944
1	31237	1700	-196	15580
2	31237	-428	264	22928
1	31247	1600	-236	15720
2	31247	-456	176	22892
1	31257	1624	-248	15580
2	31257	-576	312	23100
1	31267	1604	-164	15688
2	31267	-500	328	22856
1	31277	1572	-252	15620
2	31277	-496	324	22916
1	31287	1584	-284	15748
2	31287	-564	308	23112
1	31297	1592	-324	15840
2	31297	-616	292	23020
1	31307	1600	-216	15596
2	31307	-632	356	22956
1	31318	1660	-176	15704
2	31318	-404	272	22904
1	31327	1668	-312	15680
2	31327	-468	256	22988
1	31337	1628	-268	15700
2	31337	-480	284	22984
1	31347	1704	-200	15636
2	31347	-532	180	23056
1	31357	1616	-332	15648
2	31357	-384	368	23000
1	31367	1536	-244	15628
2	31367	-544	372	22916
1	31377	1556	-264	15704
2	31377	-424	332	22900
1	31387	1648	-340	15812
2	31387	-468	324	23152
1	31397	1528	-332	15636
2	31397	-520	256	23052
1	31407	1496	-268	15724
2	31407	-492	312	23024
1	31417	1668	-228	15760
2	31417	-404	272	22984
1	31427	1644	-256	15672
2	31427	-528	304	23068
1	31437	1660	-304	15664
2	31437	-404	264	22880
1	31447	1700	-268	15756
2	31447	-540	332	23016
1	31457	1580	-228	15660
2	31457	-492	348	22840
1	31467	1708	-228	15848
2	31467	-480	324	22844
1	31477	1600	-200	15756
2	31477	-576	288	23056
1	31488	1572	-216	15724
2	31488	-556	284	22996
1	31497	1460	-232	15672
2	31497	-500	248	22920
1	31507	1640	-276	15672
2	31507	-564	312	23060
1	31517	1620	-264	15668
2	31517	-440	416	22956
1	31527	1720	-220	15704
2	31527	-508	284	22968
1	31537	1672	-296	15808
2	31537	-464	316	22976
1	31547	1532	-248	15788
2	31547	-668	272	22976
1	31557	1608	-336	15656
2	31557	-492	340	22992
1	31567	1580	-260	15816
2	31567	-484	284	23004
1	31577	1524	-152	15660
2	31577	-460	392	23084
1	31587	1612	-400	15640
2	31587	-404	284	22892
1	31597	1652	-280	15732
2	31597	-528	356	22964
1	31607	1620	-228	15640
2	31607	-376	304	22964
1	31617	1616	-260	15784
2	31617	-416	364	23004
1	31627	1564	-180	15776
2	31627	-468	296	22884
1	31637	1676	-288	15596
2	31637	-612	280	22932
1	31647	1580	-264	15588
2	31647	-552	284	22976
1	31657	1620	-260	15772
2	31657	-452	208	22824
1	31667	1720	-264	15840
2	31667	-468	308	23004
1	31677	1652	-280	15828
2	31677	-492	276	23044
1	31687	1636	-324	15608
2	31687	-496	264	22884
1	31697	1748	-184	15668
2	31697	-432	248	22844
1	31707	1648	-160	15720
2	31707	-520	332	22952
1	31717	1644	-208	15692
2	31717	-516	368	23056
1	31727	1644	-268	15764
2	31727	-428	300	23064
1	31737	1668	-188	15652
2	31737	-456	264	22900
1	31747	1592	-196	15560
2	31747	-472	276	23012
1	31757	1572	-284	15668
2	31757	-472	280	22880
1	31767	1556	-296	15688
2	31767	-528	320	22984
1	31777	1648	-312	15568
2	31777	-504	332	22968
1	31787	1608	-252	15812
2	31787	-576	352	23056
1	31797	1776	-328	15684
2	31797	-584	260	22996
1	31807	1520	-184	15744
2	31807	-596	412	23076
1	31817	1620	-312	15588
2	31817	-456	324	23036
1	31827	1568	-288	15660
2	31827	-504	336	23028
1	31837	1676	-172	15724
2	31837	-464	352	22964
1	31847	1564	-296	15748
2	31847	-496	448	22908
1	31857	1688	-216	15764
2	31857	-404	280	22948
1	31867	1528	-276	15752
2	31867	-488	264	22840
1	31877	1588	-208	15664
2	31877	-536	324	22884
1	31887	1628	-296	15608
2	31887	-384	280	22904
1	31897	1600	-288	15704
2	31897	-508	264	22980
1	31907	1584	-220	15672
2	31907	-456	280	23028
1	31917	1696	-272	15768
2	31917	-476	260	23124
1	31927	1592	-188	15632
2	31927	-444	328	23040
1	31937	1584	-232	15712
2	31937	-568	304	22992
1	31947	1632	-180	15812
2	31947	-452	352	22968
1	31958	1688	-304	15608
2	31958	-524	356	23080
1	31967	1568	-256	15568
2	31967	-476	224	22948
1	31977	1664	-292	15672
2	31977	-472	344	22944
1	31987	1624	-260	15688
2	31987	-432	364	22956
1	31997	1704	-312	15664
2	31997	-568	232	22984
1	32007	1692	-324	15736
2	32007	-508	392	23000
1	32017	1528	-236	15872
2	32017	-456	320	23084

